timestamp, power.draw [W]
2025/02/16 20:22:08.397, 61.28 W
2025/02/16 20:22:08.407, 61.28 W
2025/02/16 20:22:08.417, 61.28 W
2025/02/16 20:22:08.427, 61.28 W
2025/02/16 20:22:08.437, 61.28 W
2025/02/16 20:22:08.447, 61.28 W
2025/02/16 20:22:08.457, 61.28 W
2025/02/16 20:22:08.467, 61.28 W
2025/02/16 20:22:08.477, 61.28 W
2025/02/16 20:22:08.488, 61.28 W
2025/02/16 20:22:08.498, 61.06 W
2025/02/16 20:22:08.508, 61.06 W
2025/02/16 20:22:08.518, 61.06 W
2025/02/16 20:22:08.528, 61.06 W
2025/02/16 20:22:08.538, 61.06 W
2025/02/16 20:22:08.548, 61.06 W
2025/02/16 20:22:08.558, 61.06 W
2025/02/16 20:22:08.568, 61.06 W
2025/02/16 20:22:08.578, 61.06 W
2025/02/16 20:22:08.588, 61.06 W
2025/02/16 20:22:08.598, 61.28 W
2025/02/16 20:22:08.608, 61.28 W
2025/02/16 20:22:08.618, 61.28 W
2025/02/16 20:22:08.628, 61.28 W
2025/02/16 20:22:08.639, 61.28 W
2025/02/16 20:22:08.649, 61.28 W
2025/02/16 20:22:08.659, 61.28 W
2025/02/16 20:22:08.669, 61.28 W
2025/02/16 20:22:08.679, 61.28 W
2025/02/16 20:22:08.689, 61.28 W
2025/02/16 20:22:08.699, 61.28 W
2025/02/16 20:22:08.709, 61.28 W
2025/02/16 20:22:08.719, 61.28 W
2025/02/16 20:22:08.729, 60.99 W
2025/02/16 20:22:08.739, 60.99 W
2025/02/16 20:22:08.749, 60.99 W
2025/02/16 20:22:08.759, 60.99 W
2025/02/16 20:22:08.769, 60.99 W
2025/02/16 20:22:08.780, 60.99 W
2025/02/16 20:22:08.790, 60.99 W
2025/02/16 20:22:08.800, 60.99 W
2025/02/16 20:22:08.810, 61.28 W
2025/02/16 20:22:08.820, 61.28 W
2025/02/16 20:22:08.830, 61.28 W
2025/02/16 20:22:08.840, 61.28 W
2025/02/16 20:22:08.850, 61.28 W
2025/02/16 20:22:08.860, 61.28 W
2025/02/16 20:22:08.870, 61.28 W
2025/02/16 20:22:08.880, 61.28 W
2025/02/16 20:22:08.890, 61.28 W
2025/02/16 20:22:08.900, 61.28 W
2025/02/16 20:22:08.910, 61.28 W
2025/02/16 20:22:08.920, 61.28 W
2025/02/16 20:22:08.931, 61.28 W
2025/02/16 20:22:08.941, 61.28 W
2025/02/16 20:22:08.951, 61.28 W
2025/02/16 20:22:08.961, 61.28 W
2025/02/16 20:22:08.971, 61.28 W
2025/02/16 20:22:08.981, 61.28 W
2025/02/16 20:22:08.991, 61.28 W
2025/02/16 20:22:09.001, 61.28 W
2025/02/16 20:22:09.011, 61.28 W
2025/02/16 20:22:09.021, 61.28 W
2025/02/16 20:22:09.031, 61.28 W
2025/02/16 20:22:09.041, 61.28 W
2025/02/16 20:22:09.051, 61.28 W
2025/02/16 20:22:09.062, 61.28 W
2025/02/16 20:22:09.072, 61.28 W
2025/02/16 20:22:09.082, 61.28 W
2025/02/16 20:22:09.092, 61.28 W
2025/02/16 20:22:09.102, 61.28 W
2025/02/16 20:22:09.112, 61.28 W
2025/02/16 20:22:09.122, 60.99 W
2025/02/16 20:22:09.132, 60.99 W
2025/02/16 20:22:09.142, 60.99 W
2025/02/16 20:22:09.152, 60.99 W
2025/02/16 20:22:09.162, 60.99 W
2025/02/16 20:22:09.172, 60.99 W
2025/02/16 20:22:09.182, 60.99 W
2025/02/16 20:22:09.192, 60.99 W
2025/02/16 20:22:09.202, 60.99 W
2025/02/16 20:22:09.213, 60.99 W
2025/02/16 20:22:09.223, 61.28 W
2025/02/16 20:22:09.233, 61.28 W
2025/02/16 20:22:09.243, 61.28 W
2025/02/16 20:22:09.253, 61.28 W
2025/02/16 20:22:09.263, 61.28 W
2025/02/16 20:22:09.273, 61.28 W
2025/02/16 20:22:09.283, 61.28 W
2025/02/16 20:22:09.293, 61.28 W
2025/02/16 20:22:09.303, 61.28 W
2025/02/16 20:22:09.313, 61.28 W
2025/02/16 20:22:09.323, 61.28 W
2025/02/16 20:22:09.333, 61.28 W
2025/02/16 20:22:09.344, 61.28 W
2025/02/16 20:22:09.354, 61.28 W
2025/02/16 20:22:09.364, 61.28 W
2025/02/16 20:22:09.374, 61.28 W
2025/02/16 20:22:09.384, 61.28 W
2025/02/16 20:22:09.394, 61.28 W
2025/02/16 20:22:09.404, 61.28 W
2025/02/16 20:22:09.414, 61.28 W
2025/02/16 20:22:09.424, 61.28 W
2025/02/16 20:22:09.434, 61.28 W
2025/02/16 20:22:09.444, 61.28 W
2025/02/16 20:22:09.454, 61.28 W
2025/02/16 20:22:09.464, 61.28 W
2025/02/16 20:22:09.474, 61.28 W
2025/02/16 20:22:09.485, 61.28 W
2025/02/16 20:22:09.495, 61.28 W
2025/02/16 20:22:09.505, 61.28 W
2025/02/16 20:22:09.515, 61.28 W
2025/02/16 20:22:09.525, 61.28 W
2025/02/16 20:22:09.535, 61.28 W
2025/02/16 20:22:09.545, 61.28 W
2025/02/16 20:22:09.555, 61.28 W
2025/02/16 20:22:09.565, 61.28 W
2025/02/16 20:22:09.575, 61.28 W
2025/02/16 20:22:09.585, 61.28 W
2025/02/16 20:22:09.595, 61.28 W
2025/02/16 20:22:09.605, 61.28 W
2025/02/16 20:22:09.615, 61.28 W
2025/02/16 20:22:09.626, 61.28 W
2025/02/16 20:22:09.636, 61.28 W
2025/02/16 20:22:09.646, 61.28 W
2025/02/16 20:22:09.656, 61.28 W
2025/02/16 20:22:09.666, 61.28 W
2025/02/16 20:22:09.676, 61.28 W
2025/02/16 20:22:09.686, 61.28 W
2025/02/16 20:22:09.696, 61.28 W
2025/02/16 20:22:09.706, 61.28 W
2025/02/16 20:22:09.716, 61.28 W
2025/02/16 20:22:09.726, 61.28 W
2025/02/16 20:22:09.736, 61.28 W
2025/02/16 20:22:09.746, 61.28 W
2025/02/16 20:22:09.756, 61.28 W
2025/02/16 20:22:09.766, 61.28 W
2025/02/16 20:22:09.777, 61.28 W
2025/02/16 20:22:09.787, 61.28 W
2025/02/16 20:22:09.797, 61.28 W
2025/02/16 20:22:09.807, 61.28 W
2025/02/16 20:22:09.817, 61.28 W
2025/02/16 20:22:09.827, 61.28 W
2025/02/16 20:22:09.837, 61.28 W
2025/02/16 20:22:09.847, 61.28 W
2025/02/16 20:22:09.857, 61.28 W
2025/02/16 20:22:09.867, 61.28 W
2025/02/16 20:22:09.877, 61.28 W
2025/02/16 20:22:09.887, 61.28 W
2025/02/16 20:22:09.897, 61.28 W
2025/02/16 20:22:09.907, 61.28 W
2025/02/16 20:22:09.918, 61.28 W
2025/02/16 20:22:09.928, 61.28 W
2025/02/16 20:22:09.938, 61.28 W
2025/02/16 20:22:09.948, 61.28 W
2025/02/16 20:22:09.958, 61.28 W
2025/02/16 20:22:09.968, 61.28 W
2025/02/16 20:22:09.978, 61.28 W
2025/02/16 20:22:09.988, 61.28 W
2025/02/16 20:22:09.998, 61.28 W
2025/02/16 20:22:10.008, 61.28 W
2025/02/16 20:22:10.018, 61.28 W
2025/02/16 20:22:10.028, 61.28 W
2025/02/16 20:22:10.038, 61.28 W
2025/02/16 20:22:10.048, 61.28 W
2025/02/16 20:22:10.059, 61.28 W
2025/02/16 20:22:10.069, 61.28 W
2025/02/16 20:22:10.079, 61.28 W
2025/02/16 20:22:10.089, 61.28 W
2025/02/16 20:22:10.099, 61.28 W
2025/02/16 20:22:10.109, 61.28 W
2025/02/16 20:22:10.119, 61.28 W
2025/02/16 20:22:10.129, 61.28 W
2025/02/16 20:22:10.139, 61.28 W
2025/02/16 20:22:10.149, 61.28 W
2025/02/16 20:22:10.159, 61.28 W
2025/02/16 20:22:10.169, 61.28 W
2025/02/16 20:22:10.179, 60.99 W
2025/02/16 20:22:10.189, 60.99 W
2025/02/16 20:22:10.200, 60.99 W
2025/02/16 20:22:10.210, 60.99 W
2025/02/16 20:22:10.220, 60.99 W
2025/02/16 20:22:10.230, 60.99 W
2025/02/16 20:22:10.240, 60.99 W
2025/02/16 20:22:10.250, 60.99 W
2025/02/16 20:22:10.260, 60.99 W
2025/02/16 20:22:10.270, 60.99 W
2025/02/16 20:22:10.280, 61.28 W
2025/02/16 20:22:10.290, 61.28 W
2025/02/16 20:22:10.300, 61.28 W
2025/02/16 20:22:10.310, 61.28 W
2025/02/16 20:22:10.320, 61.28 W
2025/02/16 20:22:10.330, 61.28 W
2025/02/16 20:22:10.341, 61.28 W
2025/02/16 20:22:10.351, 61.28 W
2025/02/16 20:22:10.361, 61.28 W
2025/02/16 20:22:10.371, 61.28 W
2025/02/16 20:22:10.381, 61.28 W
2025/02/16 20:22:10.391, 61.28 W
2025/02/16 20:22:10.401, 61.28 W
2025/02/16 20:22:10.411, 61.28 W
2025/02/16 20:22:10.421, 61.28 W
2025/02/16 20:22:10.431, 61.28 W
2025/02/16 20:22:10.441, 61.28 W
2025/02/16 20:22:10.451, 61.28 W
2025/02/16 20:22:10.461, 61.28 W
2025/02/16 20:22:10.471, 61.28 W
2025/02/16 20:22:10.482, 61.28 W
2025/02/16 20:22:10.492, 61.28 W
2025/02/16 20:22:10.502, 61.28 W
2025/02/16 20:22:10.512, 61.28 W
2025/02/16 20:22:10.522, 61.28 W
2025/02/16 20:22:10.532, 61.28 W
2025/02/16 20:22:10.542, 61.28 W
2025/02/16 20:22:10.552, 61.28 W
2025/02/16 20:22:10.562, 61.28 W
2025/02/16 20:22:10.572, 61.28 W
2025/02/16 20:22:10.582, 61.28 W
2025/02/16 20:22:10.592, 61.28 W
2025/02/16 20:22:10.602, 61.28 W
2025/02/16 20:22:10.612, 61.28 W
2025/02/16 20:22:10.623, 61.28 W
2025/02/16 20:22:10.633, 61.28 W
2025/02/16 20:22:10.643, 61.28 W
2025/02/16 20:22:10.653, 61.28 W
