timestamp, power.draw [W]
2025/02/16 15:56:00.248, 63.04 W
2025/02/16 15:56:00.258, 63.04 W
2025/02/16 15:56:00.268, 63.04 W
2025/02/16 15:56:00.278, 63.04 W
2025/02/16 15:56:00.288, 63.04 W
2025/02/16 15:56:00.298, 63.04 W
2025/02/16 15:56:00.308, 63.04 W
2025/02/16 15:56:00.318, 63.04 W
2025/02/16 15:56:00.328, 63.04 W
2025/02/16 15:56:00.338, 63.04 W
2025/02/16 15:56:00.348, 63.04 W
2025/02/16 15:56:00.358, 63.04 W
2025/02/16 15:56:00.368, 63.04 W
2025/02/16 15:56:00.378, 63.04 W
2025/02/16 15:56:00.389, 63.04 W
2025/02/16 15:56:00.399, 63.04 W
2025/02/16 15:56:00.409, 63.04 W
2025/02/16 15:56:00.419, 63.04 W
2025/02/16 15:56:00.429, 63.04 W
2025/02/16 15:56:00.439, 63.04 W
2025/02/16 15:56:00.449, 63.04 W
2025/02/16 15:56:00.459, 63.04 W
2025/02/16 15:56:00.469, 63.04 W
2025/02/16 15:56:00.479, 63.04 W
2025/02/16 15:56:00.489, 63.04 W
2025/02/16 15:56:00.499, 63.04 W
2025/02/16 15:56:00.509, 63.04 W
2025/02/16 15:56:00.519, 63.04 W
2025/02/16 15:56:00.529, 63.04 W
2025/02/16 15:56:00.540, 63.04 W
2025/02/16 15:56:00.550, 63.04 W
2025/02/16 15:56:00.560, 63.04 W
2025/02/16 15:56:00.570, 63.04 W
2025/02/16 15:56:00.580, 63.04 W
2025/02/16 15:56:00.590, 63.04 W
2025/02/16 15:56:00.600, 63.04 W
2025/02/16 15:56:00.610, 63.04 W
2025/02/16 15:56:00.620, 63.04 W
2025/02/16 15:56:00.630, 63.04 W
2025/02/16 15:56:00.640, 63.04 W
2025/02/16 15:56:00.650, 63.04 W
2025/02/16 15:56:00.660, 63.04 W
2025/02/16 15:56:00.670, 63.04 W
2025/02/16 15:56:00.680, 63.04 W
2025/02/16 15:56:00.691, 63.04 W
2025/02/16 15:56:00.701, 63.04 W
2025/02/16 15:56:00.711, 63.04 W
2025/02/16 15:56:00.721, 63.04 W
2025/02/16 15:56:00.731, 63.04 W
2025/02/16 15:56:00.741, 63.04 W
2025/02/16 15:56:00.751, 63.04 W
2025/02/16 15:56:00.761, 63.04 W
2025/02/16 15:56:00.771, 63.04 W
2025/02/16 15:56:00.781, 63.04 W
2025/02/16 15:56:00.791, 63.04 W
2025/02/16 15:56:00.801, 63.04 W
2025/02/16 15:56:00.811, 63.04 W
2025/02/16 15:56:00.821, 63.04 W
2025/02/16 15:56:00.832, 63.04 W
2025/02/16 15:56:00.842, 63.04 W
2025/02/16 15:56:00.852, 63.04 W
2025/02/16 15:56:00.862, 63.04 W
2025/02/16 15:56:00.872, 63.04 W
2025/02/16 15:56:00.886, 63.04 W
2025/02/16 15:56:00.896, 63.04 W
2025/02/16 15:56:00.906, 63.04 W
2025/02/16 15:56:00.916, 63.04 W
2025/02/16 15:56:00.926, 63.04 W
2025/02/16 15:56:00.936, 63.11 W
2025/02/16 15:56:00.946, 63.11 W
2025/02/16 15:56:00.956, 63.11 W
2025/02/16 15:56:00.966, 63.11 W
2025/02/16 15:56:00.977, 63.11 W
2025/02/16 15:56:00.987, 63.11 W
2025/02/16 15:56:00.997, 63.11 W
2025/02/16 15:56:01.007, 63.11 W
2025/02/16 15:56:01.017, 63.11 W
2025/02/16 15:56:01.027, 63.11 W
2025/02/16 15:56:01.037, 63.11 W
2025/02/16 15:56:01.047, 63.11 W
2025/02/16 15:56:01.057, 63.11 W
2025/02/16 15:56:01.067, 63.11 W
2025/02/16 15:56:01.077, 63.11 W
2025/02/16 15:56:01.087, 63.11 W
2025/02/16 15:56:01.097, 63.11 W
2025/02/16 15:56:01.107, 63.11 W
2025/02/16 15:56:01.117, 63.11 W
2025/02/16 15:56:01.128, 63.11 W
2025/02/16 15:56:01.138, 63.04 W
2025/02/16 15:56:01.148, 63.04 W
2025/02/16 15:56:01.158, 63.04 W
2025/02/16 15:56:01.168, 63.04 W
2025/02/16 15:56:01.178, 63.04 W
2025/02/16 15:56:01.188, 63.04 W
2025/02/16 15:56:01.198, 63.04 W
2025/02/16 15:56:01.208, 63.04 W
2025/02/16 15:56:01.218, 63.04 W
2025/02/16 15:56:01.228, 63.04 W
2025/02/16 15:56:01.238, 63.04 W
2025/02/16 15:56:01.248, 63.04 W
2025/02/16 15:56:01.258, 63.04 W
2025/02/16 15:56:01.268, 63.04 W
2025/02/16 15:56:01.279, 63.04 W
2025/02/16 15:56:01.289, 63.04 W
2025/02/16 15:56:01.299, 63.04 W
2025/02/16 15:56:01.309, 63.04 W
2025/02/16 15:56:01.319, 63.04 W
2025/02/16 15:56:01.329, 63.04 W
2025/02/16 15:56:01.339, 63.58 W
2025/02/16 15:56:01.349, 63.58 W
2025/02/16 15:56:01.359, 63.58 W
2025/02/16 15:56:01.369, 63.58 W
2025/02/16 15:56:01.379, 63.58 W
2025/02/16 15:56:01.389, 63.58 W
2025/02/16 15:56:01.399, 63.58 W
2025/02/16 15:56:01.409, 63.58 W
2025/02/16 15:56:01.419, 63.58 W
2025/02/16 15:56:01.429, 63.58 W
2025/02/16 15:56:01.440, 63.58 W
2025/02/16 15:56:01.450, 63.87 W
2025/02/16 15:56:01.460, 63.87 W
2025/02/16 15:56:01.470, 63.87 W
2025/02/16 15:56:01.480, 63.87 W
2025/02/16 15:56:01.490, 63.87 W
2025/02/16 15:56:01.500, 63.87 W
2025/02/16 15:56:01.510, 63.87 W
2025/02/16 15:56:01.520, 63.87 W
2025/02/16 15:56:01.530, 63.87 W
2025/02/16 15:56:01.540, 63.87 W
2025/02/16 15:56:01.550, 72.32 W
2025/02/16 15:56:01.560, 72.32 W
2025/02/16 15:56:01.570, 72.32 W
2025/02/16 15:56:01.580, 72.32 W
2025/02/16 15:56:01.591, 72.32 W
2025/02/16 15:56:01.601, 72.32 W
2025/02/16 15:56:01.611, 72.32 W
2025/02/16 15:56:01.621, 72.32 W
2025/02/16 15:56:01.631, 72.32 W
2025/02/16 15:56:01.641, 72.32 W
2025/02/16 15:56:01.651, 80.71 W
2025/02/16 15:56:01.661, 80.71 W
2025/02/16 15:56:01.671, 80.71 W
2025/02/16 15:56:01.681, 80.71 W
2025/02/16 15:56:01.691, 80.71 W
2025/02/16 15:56:01.701, 80.71 W
2025/02/16 15:56:01.711, 80.71 W
2025/02/16 15:56:01.721, 80.71 W
2025/02/16 15:56:01.731, 80.71 W
2025/02/16 15:56:01.742, 80.71 W
2025/02/16 15:56:01.752, 75.54 W
2025/02/16 15:56:01.762, 75.54 W
2025/02/16 15:56:01.772, 75.54 W
2025/02/16 15:56:01.782, 75.54 W
2025/02/16 15:56:01.792, 75.54 W
2025/02/16 15:56:01.802, 75.54 W
2025/02/16 15:56:01.812, 75.54 W
2025/02/16 15:56:01.822, 75.54 W
2025/02/16 15:56:01.832, 75.54 W
2025/02/16 15:56:01.842, 75.54 W
2025/02/16 15:56:01.852, 75.01 W
2025/02/16 15:56:01.862, 75.01 W
2025/02/16 15:56:01.872, 75.01 W
2025/02/16 15:56:01.883, 75.01 W
2025/02/16 15:56:01.893, 75.01 W
2025/02/16 15:56:01.903, 75.01 W
2025/02/16 15:56:01.913, 75.01 W
2025/02/16 15:56:01.923, 75.01 W
2025/02/16 15:56:01.933, 75.01 W
2025/02/16 15:56:01.943, 75.01 W
2025/02/16 15:56:01.953, 75.01 W
2025/02/16 15:56:01.963, 75.01 W
2025/02/16 15:56:01.973, 75.01 W
2025/02/16 15:56:01.983, 75.01 W
2025/02/16 15:56:01.993, 75.01 W
2025/02/16 15:56:02.003, 75.01 W
2025/02/16 15:56:02.013, 75.01 W
2025/02/16 15:56:02.024, 75.01 W
2025/02/16 15:56:02.034, 75.01 W
2025/02/16 15:56:02.044, 75.01 W
2025/02/16 15:56:02.054, 75.01 W
2025/02/16 15:56:02.064, 75.01 W
2025/02/16 15:56:02.074, 75.01 W
2025/02/16 15:56:02.084, 75.01 W
2025/02/16 15:56:02.094, 75.01 W
2025/02/16 15:56:02.104, 75.01 W
2025/02/16 15:56:02.114, 75.01 W
2025/02/16 15:56:02.124, 75.01 W
2025/02/16 15:56:02.134, 75.01 W
2025/02/16 15:56:02.144, 75.01 W
2025/02/16 15:56:02.154, 75.01 W
2025/02/16 15:56:02.165, 75.01 W
2025/02/16 15:56:02.175, 75.01 W
2025/02/16 15:56:02.185, 75.01 W
2025/02/16 15:56:02.195, 75.01 W
2025/02/16 15:56:02.205, 75.01 W
2025/02/16 15:56:02.215, 75.01 W
2025/02/16 15:56:02.225, 75.01 W
2025/02/16 15:56:02.235, 75.01 W
2025/02/16 15:56:02.245, 75.30 W
2025/02/16 15:56:02.255, 75.30 W
2025/02/16 15:56:02.265, 75.30 W
2025/02/16 15:56:02.275, 75.30 W
2025/02/16 15:56:02.285, 75.30 W
2025/02/16 15:56:02.295, 75.30 W
2025/02/16 15:56:02.305, 75.30 W
2025/02/16 15:56:02.316, 75.30 W
2025/02/16 15:56:02.326, 75.30 W
2025/02/16 15:56:02.336, 75.30 W
2025/02/16 15:56:02.346, 75.01 W
2025/02/16 15:56:02.356, 75.01 W
2025/02/16 15:56:02.366, 75.01 W
2025/02/16 15:56:02.376, 75.01 W
2025/02/16 15:56:02.386, 75.01 W
2025/02/16 15:56:02.396, 75.01 W
2025/02/16 15:56:02.406, 75.01 W
2025/02/16 15:56:02.416, 75.01 W
2025/02/16 15:56:02.426, 75.01 W
2025/02/16 15:56:02.436, 75.01 W
2025/02/16 15:56:02.446, 75.30 W
2025/02/16 15:56:02.456, 75.30 W
2025/02/16 15:56:02.467, 75.30 W
2025/02/16 15:56:02.477, 75.30 W
2025/02/16 15:56:02.487, 75.30 W
2025/02/16 15:56:02.497, 75.30 W
2025/02/16 15:56:02.507, 75.30 W
2025/02/16 15:56:02.517, 75.30 W
2025/02/16 15:56:02.527, 75.30 W
2025/02/16 15:56:02.537, 75.30 W
2025/02/16 15:56:02.547, 75.21 W
2025/02/16 15:56:02.557, 75.21 W
2025/02/16 15:56:02.567, 75.21 W
2025/02/16 15:56:02.577, 75.21 W
2025/02/16 15:56:02.587, 75.21 W
2025/02/16 15:56:02.597, 75.21 W
2025/02/16 15:56:02.608, 75.21 W
2025/02/16 15:56:02.618, 75.21 W
2025/02/16 15:56:02.628, 75.21 W
2025/02/16 15:56:02.638, 75.21 W
2025/02/16 15:56:02.648, 78.81 W
2025/02/16 15:56:02.658, 78.81 W
2025/02/16 15:56:02.668, 78.81 W
2025/02/16 15:56:02.678, 78.81 W
2025/02/16 15:56:02.688, 78.81 W
2025/02/16 15:56:02.698, 78.81 W
2025/02/16 15:56:02.708, 78.81 W
2025/02/16 15:56:02.718, 78.81 W
2025/02/16 15:56:02.728, 78.81 W
2025/02/16 15:56:02.739, 78.81 W
2025/02/16 15:56:02.749, 75.30 W
2025/02/16 15:56:02.759, 75.30 W
2025/02/16 15:56:02.769, 75.30 W
2025/02/16 15:56:02.779, 75.30 W
2025/02/16 15:56:02.789, 75.30 W
2025/02/16 15:56:02.799, 75.30 W
2025/02/16 15:56:02.809, 75.30 W
2025/02/16 15:56:02.819, 75.30 W
2025/02/16 15:56:02.829, 75.30 W
2025/02/16 15:56:02.839, 75.30 W
2025/02/16 15:56:02.849, 74.92 W
2025/02/16 15:56:02.859, 74.92 W
2025/02/16 15:56:02.869, 74.92 W
2025/02/16 15:56:02.880, 74.92 W
2025/02/16 15:56:02.890, 74.92 W
2025/02/16 15:56:02.900, 74.92 W
2025/02/16 15:56:02.910, 74.92 W
2025/02/16 15:56:02.920, 74.92 W
2025/02/16 15:56:02.930, 74.92 W
2025/02/16 15:56:02.940, 74.92 W
2025/02/16 15:56:02.950, 75.01 W
2025/02/16 15:56:02.960, 75.01 W
2025/02/16 15:56:02.970, 75.01 W
2025/02/16 15:56:02.980, 75.01 W
2025/02/16 15:56:02.990, 75.01 W
2025/02/16 15:56:03.000, 75.01 W
2025/02/16 15:56:03.010, 75.01 W
2025/02/16 15:56:03.021, 75.01 W
2025/02/16 15:56:03.031, 75.01 W
2025/02/16 15:56:03.041, 75.01 W
2025/02/16 15:56:03.051, 75.01 W
2025/02/16 15:56:03.061, 75.01 W
2025/02/16 15:56:03.071, 75.01 W
2025/02/16 15:56:03.081, 75.01 W
2025/02/16 15:56:03.091, 75.01 W
2025/02/16 15:56:03.101, 75.01 W
2025/02/16 15:56:03.111, 75.01 W
2025/02/16 15:56:03.121, 75.01 W
2025/02/16 15:56:03.131, 75.01 W
2025/02/16 15:56:03.141, 75.01 W
2025/02/16 15:56:03.151, 75.01 W
2025/02/16 15:56:03.162, 75.01 W
2025/02/16 15:56:03.172, 75.01 W
2025/02/16 15:56:03.182, 75.01 W
2025/02/16 15:56:03.192, 75.01 W
2025/02/16 15:56:03.202, 75.01 W
2025/02/16 15:56:03.212, 75.01 W
2025/02/16 15:56:03.222, 75.01 W
2025/02/16 15:56:03.232, 75.01 W
2025/02/16 15:56:03.242, 75.01 W
2025/02/16 15:56:03.252, 75.09 W
2025/02/16 15:56:03.262, 75.09 W
2025/02/16 15:56:03.272, 75.09 W
2025/02/16 15:56:03.282, 75.09 W
2025/02/16 15:56:03.292, 75.09 W
2025/02/16 15:56:03.303, 75.09 W
2025/02/16 15:56:03.313, 75.09 W
2025/02/16 15:56:03.323, 75.09 W
2025/02/16 15:56:03.333, 75.09 W
2025/02/16 15:56:03.343, 75.09 W
2025/02/16 15:56:03.353, 75.01 W
2025/02/16 15:56:03.363, 75.01 W
2025/02/16 15:56:03.373, 75.01 W
2025/02/16 15:56:03.383, 75.01 W
2025/02/16 15:56:03.393, 75.01 W
2025/02/16 15:56:03.403, 75.01 W
2025/02/16 15:56:03.413, 75.01 W
2025/02/16 15:56:03.423, 75.01 W
2025/02/16 15:56:03.433, 75.01 W
2025/02/16 15:56:03.443, 75.01 W
2025/02/16 15:56:03.454, 75.09 W
2025/02/16 15:56:03.464, 75.09 W
2025/02/16 15:56:03.474, 75.09 W
2025/02/16 15:56:03.484, 75.09 W
2025/02/16 15:56:03.494, 75.09 W
2025/02/16 15:56:03.504, 75.09 W
2025/02/16 15:56:03.514, 75.09 W
2025/02/16 15:56:03.524, 75.09 W
2025/02/16 15:56:03.534, 75.09 W
2025/02/16 15:56:03.544, 75.09 W
2025/02/16 15:56:03.554, 75.01 W
2025/02/16 15:56:03.564, 75.01 W
2025/02/16 15:56:03.574, 75.01 W
2025/02/16 15:56:03.584, 75.01 W
2025/02/16 15:56:03.594, 75.01 W
2025/02/16 15:56:03.605, 75.01 W
2025/02/16 15:56:03.615, 75.01 W
2025/02/16 15:56:03.625, 75.01 W
2025/02/16 15:56:03.635, 75.01 W
2025/02/16 15:56:03.645, 75.01 W
2025/02/16 15:56:03.655, 75.01 W
2025/02/16 15:56:03.665, 75.01 W
2025/02/16 15:56:03.675, 75.01 W
2025/02/16 15:56:03.685, 75.01 W
2025/02/16 15:56:03.695, 75.01 W
2025/02/16 15:56:03.705, 75.01 W
2025/02/16 15:56:03.715, 75.01 W
2025/02/16 15:56:03.725, 75.01 W
2025/02/16 15:56:03.735, 75.01 W
2025/02/16 15:56:03.745, 75.01 W
2025/02/16 15:56:03.756, 75.01 W
2025/02/16 15:56:03.766, 75.01 W
2025/02/16 15:56:03.776, 75.01 W
2025/02/16 15:56:03.786, 75.01 W
2025/02/16 15:56:03.796, 75.01 W
2025/02/16 15:56:03.806, 75.01 W
2025/02/16 15:56:03.816, 75.01 W
2025/02/16 15:56:03.826, 75.01 W
2025/02/16 15:56:03.836, 75.01 W
2025/02/16 15:56:03.846, 75.01 W
2025/02/16 15:56:03.856, 75.01 W
2025/02/16 15:56:03.866, 75.01 W
2025/02/16 15:56:03.876, 75.01 W
2025/02/16 15:56:03.886, 75.01 W
2025/02/16 15:56:03.896, 75.01 W
2025/02/16 15:56:03.906, 75.01 W
2025/02/16 15:56:03.917, 75.01 W
2025/02/16 15:56:03.927, 75.01 W
2025/02/16 15:56:03.937, 75.01 W
2025/02/16 15:56:03.947, 75.01 W
2025/02/16 15:56:03.957, 66.31 W
2025/02/16 15:56:03.967, 66.31 W
2025/02/16 15:56:03.977, 66.31 W
2025/02/16 15:56:03.987, 66.31 W
2025/02/16 15:56:03.997, 66.31 W
2025/02/16 15:56:04.007, 66.31 W
2025/02/16 15:56:04.017, 66.31 W
2025/02/16 15:56:04.027, 66.31 W
2025/02/16 15:56:04.037, 66.31 W
2025/02/16 15:56:04.047, 66.31 W
2025/02/16 15:56:04.057, 65.23 W
2025/02/16 15:56:04.068, 65.23 W
2025/02/16 15:56:04.078, 65.23 W
2025/02/16 15:56:04.088, 65.23 W
2025/02/16 15:56:04.098, 65.23 W
2025/02/16 15:56:04.108, 65.23 W
2025/02/16 15:56:04.118, 65.23 W
2025/02/16 15:56:04.128, 65.23 W
2025/02/16 15:56:04.138, 65.23 W
2025/02/16 15:56:04.148, 65.23 W
2025/02/16 15:56:04.158, 63.58 W
2025/02/16 15:56:04.168, 63.58 W
2025/02/16 15:56:04.178, 63.58 W
2025/02/16 15:56:04.188, 63.58 W
2025/02/16 15:56:04.198, 63.58 W
2025/02/16 15:56:04.209, 63.58 W
2025/02/16 15:56:04.219, 63.58 W
2025/02/16 15:56:04.229, 63.58 W
2025/02/16 15:56:04.239, 63.58 W
2025/02/16 15:56:04.249, 63.58 W
2025/02/16 15:56:04.259, 63.58 W
2025/02/16 15:56:04.269, 63.58 W
2025/02/16 15:56:04.279, 63.58 W
2025/02/16 15:56:04.289, 63.58 W
2025/02/16 15:56:04.299, 63.58 W
2025/02/16 15:56:04.309, 63.58 W
2025/02/16 15:56:04.319, 63.58 W
2025/02/16 15:56:04.329, 63.58 W
2025/02/16 15:56:04.339, 63.58 W
2025/02/16 15:56:04.350, 63.58 W
2025/02/16 15:56:04.360, 63.33 W
2025/02/16 15:56:04.370, 63.33 W
2025/02/16 15:56:04.380, 63.33 W
2025/02/16 15:56:04.390, 63.33 W
2025/02/16 15:56:04.400, 63.33 W
2025/02/16 15:56:04.410, 63.33 W
2025/02/16 15:56:04.420, 63.33 W
2025/02/16 15:56:04.430, 63.33 W
2025/02/16 15:56:04.440, 63.33 W
2025/02/16 15:56:04.450, 63.33 W
2025/02/16 15:56:04.460, 63.33 W
2025/02/16 15:56:04.470, 63.33 W
2025/02/16 15:56:04.480, 63.33 W
2025/02/16 15:56:04.491, 63.33 W
2025/02/16 15:56:04.501, 63.33 W
2025/02/16 15:56:04.511, 63.33 W
2025/02/16 15:56:04.521, 63.33 W
2025/02/16 15:56:04.531, 63.33 W
2025/02/16 15:56:04.541, 63.33 W
2025/02/16 15:56:04.551, 63.33 W
2025/02/16 15:56:04.561, 63.33 W
2025/02/16 15:56:04.571, 63.33 W
2025/02/16 15:56:04.581, 63.33 W
2025/02/16 15:56:04.591, 63.33 W
2025/02/16 15:56:04.601, 63.33 W
2025/02/16 15:56:04.611, 63.33 W
2025/02/16 15:56:04.621, 63.33 W
2025/02/16 15:56:04.632, 63.33 W
2025/02/16 15:56:04.642, 63.33 W
2025/02/16 15:56:04.652, 63.26 W
2025/02/16 15:56:04.662, 63.26 W
2025/02/16 15:56:04.672, 63.26 W
2025/02/16 15:56:04.682, 63.26 W
2025/02/16 15:56:04.692, 63.26 W
2025/02/16 15:56:04.702, 63.26 W
2025/02/16 15:56:04.712, 63.26 W
2025/02/16 15:56:04.722, 63.26 W
2025/02/16 15:56:04.732, 63.26 W
2025/02/16 15:56:04.742, 63.26 W
2025/02/16 15:56:04.752, 63.33 W
2025/02/16 15:56:04.762, 63.33 W
2025/02/16 15:56:04.773, 63.33 W
2025/02/16 15:56:04.783, 63.33 W
2025/02/16 15:56:04.793, 63.33 W
2025/02/16 15:56:04.803, 63.33 W
2025/02/16 15:56:04.813, 63.33 W
2025/02/16 15:56:04.823, 63.33 W
2025/02/16 15:56:04.833, 63.33 W
2025/02/16 15:56:04.843, 63.33 W
2025/02/16 15:56:04.853, 63.33 W
2025/02/16 15:56:04.863, 63.33 W
2025/02/16 15:56:04.873, 63.33 W
2025/02/16 15:56:04.883, 63.33 W
2025/02/16 15:56:04.893, 63.33 W
2025/02/16 15:56:04.903, 63.33 W
2025/02/16 15:56:04.914, 63.33 W
2025/02/16 15:56:04.924, 63.33 W
2025/02/16 15:56:04.934, 63.33 W
2025/02/16 15:56:04.944, 63.33 W
2025/02/16 15:56:04.954, 63.33 W
2025/02/16 15:56:04.964, 63.33 W
2025/02/16 15:56:04.974, 63.33 W
2025/02/16 15:56:04.984, 63.33 W
2025/02/16 15:56:04.994, 63.33 W
2025/02/16 15:56:05.004, 63.33 W
2025/02/16 15:56:05.014, 63.33 W
2025/02/16 15:56:05.024, 63.33 W
2025/02/16 15:56:05.034, 63.33 W
2025/02/16 15:56:05.044, 63.33 W
2025/02/16 15:56:05.055, 63.04 W
2025/02/16 15:56:05.065, 63.04 W
2025/02/16 15:56:05.075, 63.04 W
2025/02/16 15:56:05.085, 63.04 W
2025/02/16 15:56:05.095, 63.04 W
2025/02/16 15:56:05.105, 63.04 W
2025/02/16 15:56:05.115, 63.04 W
2025/02/16 15:56:05.125, 63.04 W
2025/02/16 15:56:05.135, 63.04 W
2025/02/16 15:56:05.145, 63.04 W
2025/02/16 15:56:05.155, 63.33 W
2025/02/16 15:56:05.165, 63.33 W
2025/02/16 15:56:05.175, 63.33 W
2025/02/16 15:56:05.185, 63.33 W
