timestamp, power.draw [W]
2025/02/16 15:57:28.579, 63.04 W
2025/02/16 15:57:28.589, 63.04 W
2025/02/16 15:57:28.599, 63.04 W
2025/02/16 15:57:28.609, 63.04 W
2025/02/16 15:57:28.619, 63.04 W
2025/02/16 15:57:28.630, 63.04 W
2025/02/16 15:57:28.640, 63.04 W
2025/02/16 15:57:28.650, 63.04 W
2025/02/16 15:57:28.660, 63.04 W
2025/02/16 15:57:28.670, 63.04 W
2025/02/16 15:57:28.680, 63.04 W
2025/02/16 15:57:28.690, 63.04 W
2025/02/16 15:57:28.700, 63.04 W
2025/02/16 15:57:28.710, 63.04 W
2025/02/16 15:57:28.720, 63.04 W
2025/02/16 15:57:28.730, 63.04 W
2025/02/16 15:57:28.740, 63.04 W
2025/02/16 15:57:28.750, 63.04 W
2025/02/16 15:57:28.760, 63.04 W
2025/02/16 15:57:28.771, 63.04 W
2025/02/16 15:57:28.781, 63.04 W
2025/02/16 15:57:28.791, 63.04 W
2025/02/16 15:57:28.801, 63.04 W
2025/02/16 15:57:28.811, 63.04 W
2025/02/16 15:57:28.821, 63.04 W
2025/02/16 15:57:28.831, 63.04 W
2025/02/16 15:57:28.841, 63.04 W
2025/02/16 15:57:28.851, 63.04 W
2025/02/16 15:57:28.861, 63.04 W
2025/02/16 15:57:28.871, 63.04 W
2025/02/16 15:57:28.881, 63.04 W
2025/02/16 15:57:28.891, 63.04 W
2025/02/16 15:57:28.901, 63.04 W
2025/02/16 15:57:28.912, 63.04 W
2025/02/16 15:57:28.922, 63.04 W
2025/02/16 15:57:28.932, 63.04 W
2025/02/16 15:57:28.942, 63.04 W
2025/02/16 15:57:28.952, 63.04 W
2025/02/16 15:57:28.962, 63.04 W
2025/02/16 15:57:28.972, 63.04 W
2025/02/16 15:57:28.982, 63.04 W
2025/02/16 15:57:28.992, 63.04 W
2025/02/16 15:57:29.002, 63.04 W
2025/02/16 15:57:29.012, 63.04 W
2025/02/16 15:57:29.022, 63.04 W
2025/02/16 15:57:29.032, 63.04 W
2025/02/16 15:57:29.042, 63.04 W
2025/02/16 15:57:29.053, 63.04 W
2025/02/16 15:57:29.063, 63.04 W
2025/02/16 15:57:29.073, 63.04 W
2025/02/16 15:57:29.083, 63.04 W
2025/02/16 15:57:29.093, 63.04 W
2025/02/16 15:57:29.103, 63.04 W
2025/02/16 15:57:29.113, 63.04 W
2025/02/16 15:57:29.123, 63.04 W
2025/02/16 15:57:29.133, 63.04 W
2025/02/16 15:57:29.143, 63.04 W
2025/02/16 15:57:29.153, 63.04 W
