timestamp, power.draw [W]
2025/02/16 16:05:49.281, 63.87 W
2025/02/16 16:05:49.291, 63.87 W
2025/02/16 16:05:49.301, 63.87 W
2025/02/16 16:05:49.311, 63.87 W
2025/02/16 16:05:49.321, 63.87 W
2025/02/16 16:05:49.331, 63.87 W
2025/02/16 16:05:49.341, 63.87 W
2025/02/16 16:05:49.351, 63.87 W
2025/02/16 16:05:49.361, 63.87 W
2025/02/16 16:05:49.371, 63.65 W
2025/02/16 16:05:49.381, 63.65 W
2025/02/16 16:05:49.391, 63.65 W
2025/02/16 16:05:49.401, 63.65 W
2025/02/16 16:05:49.411, 63.65 W
2025/02/16 16:05:49.422, 63.65 W
2025/02/16 16:05:49.432, 63.65 W
2025/02/16 16:05:49.442, 63.65 W
2025/02/16 16:05:49.452, 63.65 W
2025/02/16 16:05:49.462, 63.65 W
2025/02/16 16:05:49.472, 76.66 W
2025/02/16 16:05:49.482, 76.66 W
2025/02/16 16:05:49.492, 76.66 W
2025/02/16 16:05:49.502, 76.66 W
2025/02/16 16:05:49.512, 76.66 W
2025/02/16 16:05:49.522, 76.66 W
2025/02/16 16:05:49.532, 76.66 W
2025/02/16 16:05:49.542, 76.66 W
2025/02/16 16:05:49.552, 76.66 W
2025/02/16 16:05:49.562, 76.66 W
2025/02/16 16:05:49.572, 80.56 W
2025/02/16 16:05:49.583, 80.56 W
2025/02/16 16:05:49.593, 80.56 W
2025/02/16 16:05:49.603, 80.56 W
2025/02/16 16:05:49.613, 80.56 W
2025/02/16 16:05:49.623, 80.56 W
2025/02/16 16:05:49.633, 80.56 W
2025/02/16 16:05:49.643, 80.56 W
2025/02/16 16:05:49.653, 80.56 W
2025/02/16 16:05:49.663, 80.56 W
2025/02/16 16:05:49.673, 76.12 W
2025/02/16 16:05:49.683, 76.12 W
2025/02/16 16:05:49.693, 76.12 W
2025/02/16 16:05:49.703, 76.12 W
2025/02/16 16:05:49.713, 76.12 W
2025/02/16 16:05:49.723, 76.12 W
2025/02/16 16:05:49.734, 76.12 W
2025/02/16 16:05:49.744, 76.12 W
2025/02/16 16:05:49.754, 76.12 W
2025/02/16 16:05:49.764, 76.12 W
2025/02/16 16:05:49.774, 76.12 W
2025/02/16 16:05:49.784, 76.12 W
2025/02/16 16:05:49.794, 76.12 W
2025/02/16 16:05:49.804, 76.12 W
2025/02/16 16:05:49.814, 76.12 W
2025/02/16 16:05:49.824, 76.12 W
2025/02/16 16:05:49.834, 76.12 W
2025/02/16 16:05:49.844, 76.12 W
2025/02/16 16:05:49.854, 76.12 W
2025/02/16 16:05:49.939, 75.54 W
2025/02/16 16:05:49.949, 75.54 W
2025/02/16 16:05:49.959, 75.54 W
2025/02/16 16:05:49.969, 75.30 W
2025/02/16 16:05:49.979, 75.30 W
2025/02/16 16:05:49.989, 75.30 W
2025/02/16 16:05:49.999, 75.30 W
2025/02/16 16:05:50.010, 75.30 W
2025/02/16 16:05:50.020, 75.30 W
2025/02/16 16:05:50.030, 75.30 W
2025/02/16 16:05:50.040, 75.30 W
2025/02/16 16:05:50.050, 75.30 W
2025/02/16 16:05:50.060, 75.30 W
2025/02/16 16:05:50.070, 75.54 W
2025/02/16 16:05:50.080, 75.54 W
2025/02/16 16:05:50.090, 75.54 W
2025/02/16 16:05:50.100, 75.54 W
2025/02/16 16:05:50.110, 75.54 W
2025/02/16 16:05:50.120, 75.54 W
2025/02/16 16:05:50.130, 75.54 W
2025/02/16 16:05:50.140, 75.54 W
2025/02/16 16:05:50.150, 75.54 W
2025/02/16 16:05:50.161, 75.54 W
2025/02/16 16:05:50.171, 75.30 W
2025/02/16 16:05:50.181, 75.30 W
2025/02/16 16:05:50.191, 75.30 W
2025/02/16 16:05:50.201, 75.30 W
2025/02/16 16:05:50.211, 75.30 W
2025/02/16 16:05:50.221, 75.30 W
2025/02/16 16:05:50.231, 75.30 W
2025/02/16 16:05:50.241, 75.30 W
2025/02/16 16:05:50.251, 75.30 W
2025/02/16 16:05:50.261, 75.30 W
2025/02/16 16:05:50.271, 75.54 W
2025/02/16 16:05:50.281, 75.54 W
2025/02/16 16:05:50.291, 75.54 W
2025/02/16 16:05:50.301, 75.54 W
2025/02/16 16:05:50.311, 75.54 W
2025/02/16 16:05:50.322, 75.54 W
2025/02/16 16:05:50.332, 75.54 W
2025/02/16 16:05:50.342, 75.54 W
2025/02/16 16:05:50.352, 75.54 W
2025/02/16 16:05:50.362, 75.54 W
2025/02/16 16:05:50.372, 75.54 W
2025/02/16 16:05:50.382, 75.54 W
2025/02/16 16:05:50.392, 75.54 W
2025/02/16 16:05:50.402, 75.54 W
2025/02/16 16:05:50.412, 75.54 W
2025/02/16 16:05:50.422, 75.54 W
2025/02/16 16:05:50.432, 75.54 W
2025/02/16 16:05:50.442, 75.54 W
2025/02/16 16:05:50.452, 75.54 W
2025/02/16 16:05:50.463, 75.54 W
2025/02/16 16:05:50.473, 75.54 W
2025/02/16 16:05:50.483, 75.54 W
2025/02/16 16:05:50.493, 75.54 W
2025/02/16 16:05:50.503, 75.54 W
2025/02/16 16:05:50.513, 75.54 W
2025/02/16 16:05:50.523, 75.54 W
2025/02/16 16:05:50.533, 75.54 W
2025/02/16 16:05:50.543, 75.54 W
2025/02/16 16:05:50.553, 75.54 W
2025/02/16 16:05:50.563, 75.54 W
2025/02/16 16:05:50.573, 75.54 W
2025/02/16 16:05:50.586, 75.54 W
2025/02/16 16:05:50.605, 75.54 W
2025/02/16 16:05:50.616, 75.54 W
2025/02/16 16:05:50.630, 75.54 W
2025/02/16 16:05:50.641, 75.54 W
2025/02/16 16:05:50.652, 75.54 W
2025/02/16 16:05:50.665, 75.54 W
2025/02/16 16:05:50.675, 75.74 W
2025/02/16 16:05:50.685, 75.74 W
2025/02/16 16:05:50.696, 75.74 W
