timestamp, power.draw [W]
2025/02/16 16:04:30.906, 63.19 W
2025/02/16 16:04:30.916, 63.19 W
2025/02/16 16:04:30.926, 63.19 W
2025/02/16 16:04:30.937, 63.19 W
2025/02/16 16:04:30.947, 63.19 W
2025/02/16 16:04:30.957, 63.19 W
2025/02/16 16:04:30.967, 63.19 W
2025/02/16 16:04:30.977, 63.19 W
2025/02/16 16:04:30.987, 63.26 W
2025/02/16 16:04:30.997, 63.26 W
2025/02/16 16:04:31.007, 63.26 W
2025/02/16 16:04:31.017, 63.26 W
2025/02/16 16:04:31.027, 63.26 W
2025/02/16 16:04:31.037, 63.26 W
2025/02/16 16:04:31.047, 63.26 W
2025/02/16 16:04:31.057, 63.26 W
2025/02/16 16:04:31.067, 63.26 W
2025/02/16 16:04:31.078, 63.26 W
2025/02/16 16:04:31.088, 63.19 W
2025/02/16 16:04:31.098, 63.19 W
2025/02/16 16:04:31.108, 63.19 W
2025/02/16 16:04:31.118, 63.19 W
2025/02/16 16:04:31.128, 63.19 W
2025/02/16 16:04:31.138, 63.19 W
2025/02/16 16:04:31.148, 63.19 W
2025/02/16 16:04:31.158, 63.19 W
2025/02/16 16:04:31.168, 63.19 W
2025/02/16 16:04:31.178, 63.19 W
2025/02/16 16:04:31.188, 63.19 W
2025/02/16 16:04:31.198, 63.19 W
2025/02/16 16:04:31.208, 63.19 W
2025/02/16 16:04:31.219, 63.19 W
2025/02/16 16:04:31.229, 63.19 W
2025/02/16 16:04:31.239, 63.19 W
2025/02/16 16:04:31.249, 63.19 W
2025/02/16 16:04:31.259, 63.19 W
2025/02/16 16:04:31.269, 63.19 W
2025/02/16 16:04:31.279, 63.19 W
2025/02/16 16:04:31.289, 63.11 W
2025/02/16 16:04:31.299, 63.11 W
2025/02/16 16:04:31.309, 63.11 W
2025/02/16 16:04:31.319, 63.11 W
2025/02/16 16:04:31.329, 63.11 W
2025/02/16 16:04:31.339, 63.11 W
2025/02/16 16:04:31.349, 63.11 W
2025/02/16 16:04:31.360, 63.11 W
2025/02/16 16:04:31.370, 63.11 W
2025/02/16 16:04:31.380, 63.11 W
2025/02/16 16:04:31.390, 63.11 W
2025/02/16 16:04:31.400, 63.11 W
2025/02/16 16:04:31.410, 63.11 W
2025/02/16 16:04:31.420, 63.11 W
2025/02/16 16:04:31.430, 63.11 W
2025/02/16 16:04:31.440, 63.11 W
2025/02/16 16:04:31.450, 63.11 W
2025/02/16 16:04:31.460, 63.11 W
2025/02/16 16:04:31.470, 63.11 W
2025/02/16 16:04:31.480, 63.11 W
2025/02/16 16:04:31.490, 63.11 W
2025/02/16 16:04:31.501, 63.11 W
2025/02/16 16:04:31.511, 63.11 W
2025/02/16 16:04:31.521, 63.11 W
2025/02/16 16:04:31.531, 63.11 W
2025/02/16 16:04:31.541, 63.11 W
2025/02/16 16:04:31.551, 63.11 W
2025/02/16 16:04:31.561, 63.11 W
2025/02/16 16:04:31.571, 63.11 W
2025/02/16 16:04:31.581, 63.11 W
2025/02/16 16:04:31.591, 63.19 W
2025/02/16 16:04:31.601, 63.19 W
2025/02/16 16:04:31.611, 63.19 W
2025/02/16 16:04:31.621, 63.19 W
2025/02/16 16:04:31.631, 63.19 W
2025/02/16 16:04:31.642, 63.19 W
2025/02/16 16:04:31.652, 63.19 W
2025/02/16 16:04:31.662, 63.19 W
2025/02/16 16:04:31.672, 63.19 W
2025/02/16 16:04:31.682, 63.19 W
2025/02/16 16:04:31.692, 63.19 W
2025/02/16 16:04:31.702, 63.19 W
2025/02/16 16:04:31.712, 63.19 W
2025/02/16 16:04:31.722, 63.19 W
2025/02/16 16:04:31.732, 63.19 W
2025/02/16 16:04:31.742, 63.19 W
2025/02/16 16:04:31.752, 63.19 W
2025/02/16 16:04:31.762, 63.19 W
2025/02/16 16:04:31.772, 63.19 W
2025/02/16 16:04:31.783, 63.19 W
2025/02/16 16:04:31.793, 63.33 W
2025/02/16 16:04:31.803, 63.33 W
2025/02/16 16:04:31.813, 63.33 W
2025/02/16 16:04:31.823, 63.33 W
2025/02/16 16:04:31.833, 63.33 W
2025/02/16 16:04:31.843, 63.33 W
2025/02/16 16:04:31.853, 63.33 W
2025/02/16 16:04:31.863, 63.33 W
2025/02/16 16:04:31.873, 63.33 W
2025/02/16 16:04:31.883, 63.33 W
2025/02/16 16:04:31.893, 63.33 W
2025/02/16 16:04:31.903, 63.33 W
2025/02/16 16:04:31.914, 63.33 W
2025/02/16 16:04:31.924, 63.33 W
2025/02/16 16:04:31.934, 63.33 W
2025/02/16 16:04:31.944, 63.33 W
2025/02/16 16:04:31.954, 63.33 W
2025/02/16 16:04:31.964, 63.33 W
2025/02/16 16:04:31.974, 63.33 W
2025/02/16 16:04:31.984, 63.33 W
2025/02/16 16:04:31.994, 63.33 W
2025/02/16 16:04:32.004, 63.33 W
2025/02/16 16:04:32.014, 63.33 W
2025/02/16 16:04:32.024, 63.33 W
2025/02/16 16:04:32.034, 63.33 W
2025/02/16 16:04:32.044, 63.33 W
2025/02/16 16:04:32.055, 63.33 W
2025/02/16 16:04:32.065, 63.33 W
2025/02/16 16:04:32.075, 63.33 W
2025/02/16 16:04:32.085, 63.04 W
2025/02/16 16:04:32.095, 63.04 W
2025/02/16 16:04:32.105, 63.04 W
2025/02/16 16:04:32.115, 63.04 W
2025/02/16 16:04:32.125, 63.04 W
2025/02/16 16:04:32.135, 63.04 W
2025/02/16 16:04:32.145, 63.04 W
2025/02/16 16:04:32.155, 63.04 W
2025/02/16 16:04:32.165, 63.04 W
2025/02/16 16:04:32.175, 63.04 W
2025/02/16 16:04:32.186, 63.33 W
2025/02/16 16:04:32.196, 63.33 W
2025/02/16 16:04:32.206, 63.33 W
2025/02/16 16:04:32.216, 63.33 W
2025/02/16 16:04:32.226, 63.33 W
2025/02/16 16:04:32.236, 63.33 W
2025/02/16 16:04:32.246, 63.33 W
2025/02/16 16:04:32.256, 63.33 W
2025/02/16 16:04:32.266, 63.33 W
2025/02/16 16:04:32.276, 63.33 W
2025/02/16 16:04:32.286, 63.33 W
2025/02/16 16:04:32.296, 63.33 W
2025/02/16 16:04:32.306, 63.33 W
2025/02/16 16:04:32.316, 63.33 W
2025/02/16 16:04:32.327, 63.33 W
2025/02/16 16:04:32.337, 63.33 W
2025/02/16 16:04:32.347, 63.33 W
2025/02/16 16:04:32.357, 63.33 W
2025/02/16 16:04:32.367, 63.33 W
2025/02/16 16:04:32.377, 63.33 W
2025/02/16 16:04:32.387, 63.04 W
2025/02/16 16:04:32.397, 63.04 W
2025/02/16 16:04:32.407, 63.04 W
2025/02/16 16:04:32.417, 63.04 W
2025/02/16 16:04:32.427, 63.04 W
2025/02/16 16:04:32.437, 63.04 W
2025/02/16 16:04:32.447, 63.04 W
2025/02/16 16:04:32.457, 63.04 W
2025/02/16 16:04:32.468, 63.04 W
2025/02/16 16:04:32.478, 63.04 W
2025/02/16 16:04:32.488, 63.11 W
2025/02/16 16:04:32.498, 63.11 W
2025/02/16 16:04:32.508, 63.11 W
2025/02/16 16:04:32.518, 63.11 W
2025/02/16 16:04:32.528, 63.11 W
2025/02/16 16:04:32.538, 63.11 W
2025/02/16 16:04:32.548, 63.11 W
2025/02/16 16:04:32.558, 63.11 W
2025/02/16 16:04:32.568, 63.11 W
2025/02/16 16:04:32.578, 63.11 W
2025/02/16 16:04:32.588, 63.04 W
2025/02/16 16:04:32.599, 63.04 W
2025/02/16 16:04:32.609, 63.04 W
2025/02/16 16:04:32.619, 63.04 W
2025/02/16 16:04:32.629, 63.04 W
2025/02/16 16:04:32.639, 63.04 W
2025/02/16 16:04:32.649, 63.04 W
2025/02/16 16:04:32.659, 63.04 W
2025/02/16 16:04:32.669, 63.04 W
2025/02/16 16:04:32.679, 63.04 W
2025/02/16 16:04:32.689, 63.33 W
2025/02/16 16:04:32.699, 63.33 W
2025/02/16 16:04:32.709, 63.33 W
2025/02/16 16:04:32.719, 63.33 W
2025/02/16 16:04:32.729, 63.33 W
2025/02/16 16:04:32.740, 63.33 W
2025/02/16 16:04:32.750, 63.33 W
2025/02/16 16:04:32.760, 63.33 W
2025/02/16 16:04:32.770, 63.33 W
2025/02/16 16:04:32.780, 63.33 W
2025/02/16 16:04:32.790, 63.33 W
2025/02/16 16:04:32.800, 63.33 W
2025/02/16 16:04:32.810, 63.33 W
2025/02/16 16:04:32.820, 63.33 W
2025/02/16 16:04:32.830, 63.33 W
2025/02/16 16:04:32.840, 63.33 W
2025/02/16 16:04:32.850, 63.33 W
2025/02/16 16:04:32.860, 63.33 W
2025/02/16 16:04:32.870, 63.33 W
2025/02/16 16:04:32.881, 63.33 W
2025/02/16 16:04:32.891, 63.04 W
2025/02/16 16:04:32.901, 63.04 W
2025/02/16 16:04:32.911, 63.04 W
2025/02/16 16:04:32.921, 63.04 W
2025/02/16 16:04:32.931, 63.04 W
2025/02/16 16:04:32.941, 63.04 W
2025/02/16 16:04:32.951, 63.04 W
2025/02/16 16:04:32.961, 63.04 W
2025/02/16 16:04:32.971, 63.04 W
2025/02/16 16:04:32.981, 63.04 W
2025/02/16 16:04:32.991, 63.04 W
2025/02/16 16:04:33.001, 63.04 W
2025/02/16 16:04:33.012, 63.04 W
2025/02/16 16:04:33.022, 63.04 W
2025/02/16 16:04:33.032, 63.04 W
2025/02/16 16:04:33.042, 63.04 W
2025/02/16 16:04:33.052, 63.04 W
2025/02/16 16:04:33.076, 63.04 W
2025/02/16 16:04:33.086, 63.33 W
2025/02/16 16:04:33.096, 63.33 W
2025/02/16 16:04:33.106, 63.33 W
2025/02/16 16:04:33.116, 63.33 W
2025/02/16 16:04:33.126, 63.33 W
2025/02/16 16:04:33.136, 63.33 W
2025/02/16 16:04:33.146, 63.33 W
2025/02/16 16:04:33.156, 63.33 W
2025/02/16 16:04:33.166, 63.33 W
2025/02/16 16:04:33.176, 63.33 W
2025/02/16 16:04:33.186, 63.33 W
2025/02/16 16:04:33.197, 63.33 W
2025/02/16 16:04:33.207, 63.33 W
2025/02/16 16:04:33.217, 63.33 W
2025/02/16 16:04:33.227, 63.33 W
2025/02/16 16:04:33.237, 63.33 W
2025/02/16 16:04:33.247, 63.33 W
2025/02/16 16:04:33.257, 63.33 W
2025/02/16 16:04:33.267, 63.33 W
2025/02/16 16:04:33.277, 63.33 W
2025/02/16 16:04:33.287, 63.04 W
2025/02/16 16:04:33.297, 63.04 W
2025/02/16 16:04:33.307, 63.04 W
2025/02/16 16:04:33.317, 63.04 W
2025/02/16 16:04:33.327, 63.04 W
2025/02/16 16:04:33.338, 63.04 W
2025/02/16 16:04:33.348, 63.04 W
2025/02/16 16:04:33.358, 63.04 W
2025/02/16 16:04:33.368, 63.04 W
2025/02/16 16:04:33.378, 63.04 W
2025/02/16 16:04:33.388, 63.33 W
2025/02/16 16:04:33.398, 63.33 W
2025/02/16 16:04:33.408, 63.33 W
2025/02/16 16:04:33.418, 63.33 W
2025/02/16 16:04:33.428, 63.33 W
2025/02/16 16:04:33.438, 63.33 W
2025/02/16 16:04:33.448, 63.33 W
2025/02/16 16:04:33.458, 63.33 W
2025/02/16 16:04:33.468, 63.33 W
2025/02/16 16:04:33.479, 63.33 W
2025/02/16 16:04:33.489, 63.33 W
2025/02/16 16:04:33.499, 63.33 W
2025/02/16 16:04:33.509, 63.33 W
2025/02/16 16:04:33.519, 63.33 W
2025/02/16 16:04:33.529, 63.33 W
2025/02/16 16:04:33.539, 63.33 W
2025/02/16 16:04:33.549, 63.33 W
2025/02/16 16:04:33.559, 63.33 W
2025/02/16 16:04:33.569, 63.33 W
2025/02/16 16:04:33.579, 63.33 W
2025/02/16 16:04:33.589, 63.33 W
2025/02/16 16:04:33.599, 63.33 W
2025/02/16 16:04:33.609, 63.33 W
2025/02/16 16:04:33.620, 63.33 W
2025/02/16 16:04:33.630, 63.33 W
2025/02/16 16:04:33.640, 63.33 W
2025/02/16 16:04:33.650, 63.33 W
2025/02/16 16:04:33.660, 63.33 W
2025/02/16 16:04:33.670, 63.33 W
2025/02/16 16:04:33.680, 63.33 W
2025/02/16 16:04:33.690, 63.04 W
2025/02/16 16:04:33.700, 63.04 W
2025/02/16 16:04:33.710, 63.04 W
2025/02/16 16:04:33.720, 63.04 W
2025/02/16 16:04:33.730, 63.04 W
2025/02/16 16:04:33.740, 63.04 W
2025/02/16 16:04:33.751, 63.04 W
2025/02/16 16:04:33.761, 63.04 W
2025/02/16 16:04:33.771, 63.04 W
2025/02/16 16:04:33.781, 63.04 W
2025/02/16 16:04:33.791, 63.33 W
2025/02/16 16:04:33.801, 63.33 W
2025/02/16 16:04:33.811, 63.33 W
2025/02/16 16:04:33.821, 63.33 W
2025/02/16 16:04:33.831, 63.33 W
2025/02/16 16:04:33.841, 63.33 W
2025/02/16 16:04:33.851, 63.33 W
2025/02/16 16:04:33.861, 63.33 W
2025/02/16 16:04:33.871, 63.33 W
2025/02/16 16:04:33.881, 63.33 W
2025/02/16 16:04:33.892, 63.04 W
2025/02/16 16:04:33.902, 63.04 W
2025/02/16 16:04:33.912, 63.04 W
2025/02/16 16:04:33.922, 63.04 W
2025/02/16 16:04:33.932, 63.04 W
2025/02/16 16:04:33.942, 63.04 W
2025/02/16 16:04:33.952, 63.04 W
2025/02/16 16:04:33.962, 63.04 W
2025/02/16 16:04:33.972, 63.04 W
2025/02/16 16:04:33.982, 63.04 W
2025/02/16 16:04:33.992, 63.04 W
2025/02/16 16:04:34.002, 63.04 W
2025/02/16 16:04:34.012, 63.04 W
2025/02/16 16:04:34.022, 63.04 W
2025/02/16 16:04:34.033, 63.04 W
2025/02/16 16:04:34.043, 63.04 W
2025/02/16 16:04:34.053, 63.04 W
2025/02/16 16:04:34.063, 63.04 W
2025/02/16 16:04:34.073, 63.04 W
2025/02/16 16:04:34.083, 63.04 W
2025/02/16 16:04:34.093, 63.11 W
2025/02/16 16:04:34.103, 63.11 W
2025/02/16 16:04:34.113, 63.11 W
2025/02/16 16:04:34.123, 63.11 W
2025/02/16 16:04:34.133, 63.11 W
2025/02/16 16:04:34.143, 63.11 W
2025/02/16 16:04:34.153, 63.11 W
2025/02/16 16:04:34.163, 63.11 W
2025/02/16 16:04:34.174, 63.11 W
2025/02/16 16:04:34.184, 63.11 W
2025/02/16 16:04:34.194, 63.33 W
2025/02/16 16:04:34.204, 63.33 W
2025/02/16 16:04:34.214, 63.33 W
2025/02/16 16:04:34.224, 63.33 W
2025/02/16 16:04:34.234, 63.33 W
2025/02/16 16:04:34.244, 63.33 W
2025/02/16 16:04:34.254, 63.33 W
2025/02/16 16:04:34.264, 63.33 W
2025/02/16 16:04:34.274, 63.33 W
2025/02/16 16:04:34.284, 63.33 W
2025/02/16 16:04:34.294, 63.04 W
2025/02/16 16:04:34.305, 63.04 W
2025/02/16 16:04:34.315, 63.04 W
2025/02/16 16:04:34.325, 63.04 W
2025/02/16 16:04:34.335, 63.04 W
2025/02/16 16:04:34.345, 63.04 W
2025/02/16 16:04:34.355, 63.04 W
2025/02/16 16:04:34.365, 63.04 W
2025/02/16 16:04:34.375, 63.04 W
2025/02/16 16:04:34.385, 63.04 W
2025/02/16 16:04:34.395, 63.33 W
2025/02/16 16:04:34.405, 63.33 W
2025/02/16 16:04:34.415, 63.33 W
2025/02/16 16:04:34.425, 63.33 W
2025/02/16 16:04:34.435, 63.33 W
2025/02/16 16:04:34.446, 63.33 W
2025/02/16 16:04:34.456, 63.33 W
2025/02/16 16:04:34.466, 63.33 W
2025/02/16 16:04:34.476, 63.33 W
2025/02/16 16:04:34.486, 63.04 W
2025/02/16 16:04:34.496, 63.04 W
2025/02/16 16:04:34.506, 63.04 W
2025/02/16 16:04:34.516, 63.04 W
2025/02/16 16:04:34.526, 63.04 W
2025/02/16 16:04:34.536, 63.04 W
2025/02/16 16:04:34.546, 63.04 W
2025/02/16 16:04:34.556, 63.04 W
2025/02/16 16:04:34.566, 63.04 W
2025/02/16 16:04:34.576, 63.04 W
2025/02/16 16:04:34.587, 63.04 W
2025/02/16 16:04:34.597, 63.04 W
2025/02/16 16:04:34.607, 63.04 W
2025/02/16 16:04:34.617, 63.04 W
2025/02/16 16:04:34.627, 63.04 W
2025/02/16 16:04:34.637, 63.04 W
2025/02/16 16:04:34.647, 63.04 W
2025/02/16 16:04:34.657, 63.04 W
2025/02/16 16:04:34.667, 63.04 W
2025/02/16 16:04:34.677, 63.04 W
2025/02/16 16:04:34.687, 63.33 W
2025/02/16 16:04:34.697, 63.33 W
2025/02/16 16:04:34.707, 63.33 W
2025/02/16 16:04:34.717, 63.33 W
2025/02/16 16:04:34.728, 63.33 W
2025/02/16 16:04:34.738, 63.33 W
2025/02/16 16:04:34.748, 63.33 W
2025/02/16 16:04:34.758, 63.33 W
2025/02/16 16:04:34.768, 63.33 W
2025/02/16 16:04:34.778, 63.33 W
2025/02/16 16:04:34.788, 63.04 W
2025/02/16 16:04:34.798, 63.04 W
2025/02/16 16:04:34.808, 63.04 W
2025/02/16 16:04:34.818, 63.04 W
2025/02/16 16:04:34.828, 63.04 W
2025/02/16 16:04:34.838, 63.04 W
2025/02/16 16:04:34.848, 63.04 W
2025/02/16 16:04:34.858, 63.04 W
2025/02/16 16:04:34.869, 63.04 W
2025/02/16 16:04:34.879, 63.04 W
2025/02/16 16:04:34.889, 63.33 W
2025/02/16 16:04:34.899, 63.33 W
2025/02/16 16:04:34.909, 63.33 W
2025/02/16 16:04:34.919, 63.33 W
2025/02/16 16:04:34.929, 63.33 W
2025/02/16 16:04:34.939, 63.33 W
2025/02/16 16:04:34.949, 63.33 W
2025/02/16 16:04:34.959, 63.33 W
2025/02/16 16:04:34.969, 63.33 W
2025/02/16 16:04:34.979, 63.33 W
2025/02/16 16:04:34.989, 63.33 W
2025/02/16 16:04:35.000, 63.33 W
2025/02/16 16:04:35.010, 63.33 W
2025/02/16 16:04:35.020, 63.33 W
2025/02/16 16:04:35.030, 63.33 W
2025/02/16 16:04:35.040, 63.33 W
2025/02/16 16:04:35.050, 63.33 W
2025/02/16 16:04:35.060, 63.33 W
2025/02/16 16:04:35.070, 63.33 W
2025/02/16 16:04:35.080, 63.33 W
2025/02/16 16:04:35.090, 63.33 W
2025/02/16 16:04:35.100, 63.33 W
2025/02/16 16:04:35.110, 63.33 W
2025/02/16 16:04:35.120, 63.33 W
2025/02/16 16:04:35.130, 63.33 W
2025/02/16 16:04:35.141, 63.33 W
2025/02/16 16:04:35.151, 63.33 W
2025/02/16 16:04:35.161, 63.33 W
2025/02/16 16:04:35.171, 63.33 W
2025/02/16 16:04:35.181, 63.33 W
2025/02/16 16:04:35.191, 63.04 W
2025/02/16 16:04:35.201, 63.04 W
2025/02/16 16:04:35.211, 63.04 W
2025/02/16 16:04:35.221, 63.04 W
2025/02/16 16:04:35.231, 63.04 W
2025/02/16 16:04:35.241, 63.04 W
2025/02/16 16:04:35.251, 63.04 W
2025/02/16 16:04:35.261, 63.04 W
2025/02/16 16:04:35.272, 63.04 W
2025/02/16 16:04:35.282, 63.04 W
2025/02/16 16:04:35.292, 63.33 W
2025/02/16 16:04:35.302, 63.33 W
2025/02/16 16:04:35.312, 63.33 W
2025/02/16 16:04:35.322, 63.33 W
2025/02/16 16:04:35.332, 63.33 W
2025/02/16 16:04:35.342, 63.33 W
2025/02/16 16:04:35.352, 63.33 W
2025/02/16 16:04:35.362, 63.33 W
2025/02/16 16:04:35.372, 63.33 W
2025/02/16 16:04:35.382, 63.33 W
2025/02/16 16:04:35.392, 63.04 W
2025/02/16 16:04:35.402, 63.04 W
2025/02/16 16:04:35.413, 63.04 W
2025/02/16 16:04:35.423, 63.04 W
2025/02/16 16:04:35.433, 63.04 W
2025/02/16 16:04:35.443, 63.04 W
2025/02/16 16:04:35.453, 63.04 W
2025/02/16 16:04:35.463, 63.04 W
2025/02/16 16:04:35.473, 63.04 W
2025/02/16 16:04:35.483, 63.04 W
2025/02/16 16:04:35.493, 63.04 W
2025/02/16 16:04:35.503, 63.04 W
2025/02/16 16:04:35.513, 63.04 W
2025/02/16 16:04:35.523, 63.04 W
2025/02/16 16:04:35.533, 63.04 W
2025/02/16 16:04:35.543, 63.04 W
2025/02/16 16:04:35.553, 63.04 W
2025/02/16 16:04:35.564, 63.04 W
2025/02/16 16:04:35.574, 63.04 W
2025/02/16 16:04:35.584, 63.04 W
2025/02/16 16:04:35.594, 63.87 W
2025/02/16 16:04:35.604, 63.87 W
2025/02/16 16:04:35.614, 63.87 W
2025/02/16 16:04:35.624, 63.87 W
2025/02/16 16:04:35.634, 63.87 W
2025/02/16 16:04:35.644, 63.87 W
2025/02/16 16:04:35.654, 63.87 W
2025/02/16 16:04:35.664, 63.87 W
2025/02/16 16:04:35.674, 63.87 W
2025/02/16 16:04:35.684, 63.87 W
2025/02/16 16:04:35.694, 63.87 W
2025/02/16 16:04:35.704, 63.58 W
2025/02/16 16:04:35.715, 63.58 W
2025/02/16 16:04:35.725, 63.58 W
2025/02/16 16:04:35.735, 63.58 W
2025/02/16 16:04:35.745, 63.58 W
2025/02/16 16:04:35.755, 63.58 W
2025/02/16 16:04:35.765, 63.58 W
2025/02/16 16:04:35.775, 63.58 W
2025/02/16 16:04:35.785, 63.58 W
2025/02/16 16:04:35.795, 63.58 W
2025/02/16 16:04:35.805, 75.54 W
2025/02/16 16:04:35.815, 75.54 W
2025/02/16 16:04:35.825, 75.54 W
2025/02/16 16:04:35.835, 75.54 W
2025/02/16 16:04:35.845, 75.54 W
2025/02/16 16:04:35.856, 75.54 W
2025/02/16 16:04:35.866, 75.54 W
2025/02/16 16:04:35.876, 75.54 W
2025/02/16 16:04:35.886, 75.54 W
2025/02/16 16:04:35.896, 75.54 W
2025/02/16 16:04:35.906, 75.30 W
2025/02/16 16:04:35.916, 75.30 W
2025/02/16 16:04:35.926, 75.30 W
2025/02/16 16:04:35.936, 75.30 W
2025/02/16 16:04:35.946, 75.30 W
2025/02/16 16:04:35.956, 75.30 W
2025/02/16 16:04:35.966, 75.30 W
2025/02/16 16:04:35.976, 75.30 W
2025/02/16 16:04:35.986, 75.30 W
2025/02/16 16:04:35.996, 75.30 W
2025/02/16 16:04:36.007, 75.30 W
2025/02/16 16:04:36.017, 75.30 W
2025/02/16 16:04:36.027, 75.30 W
2025/02/16 16:04:36.037, 75.30 W
2025/02/16 16:04:36.047, 75.30 W
2025/02/16 16:04:36.057, 75.30 W
2025/02/16 16:04:36.067, 75.30 W
2025/02/16 16:04:36.077, 75.30 W
2025/02/16 16:04:36.087, 75.30 W
2025/02/16 16:04:36.097, 75.30 W
2025/02/16 16:04:36.107, 75.30 W
2025/02/16 16:04:36.117, 75.30 W
2025/02/16 16:04:36.127, 75.30 W
2025/02/16 16:04:36.137, 75.30 W
2025/02/16 16:04:36.148, 75.30 W
2025/02/16 16:04:36.158, 75.30 W
2025/02/16 16:04:36.168, 75.30 W
