timestamp, power.draw [W]
2025/02/16 21:29:46.792, 76.22 W
2025/02/16 21:29:46.802, 76.46 W
2025/02/16 21:29:46.812, 76.46 W
2025/02/16 21:29:46.822, 76.46 W
2025/02/16 21:29:46.832, 76.46 W
2025/02/16 21:29:46.843, 76.46 W
2025/02/16 21:29:46.853, 76.46 W
2025/02/16 21:29:46.863, 76.46 W
2025/02/16 21:29:46.873, 76.46 W
2025/02/16 21:29:46.883, 76.46 W
2025/02/16 21:29:46.893, 76.46 W
2025/02/16 21:29:46.903, 76.46 W
2025/02/16 21:29:46.913, 76.46 W
2025/02/16 21:29:46.923, 76.66 W
2025/02/16 21:29:46.933, 76.66 W
2025/02/16 21:29:46.943, 76.66 W
2025/02/16 21:29:46.953, 76.66 W
2025/02/16 21:29:46.963, 76.66 W
2025/02/16 21:29:46.973, 76.66 W
2025/02/16 21:29:46.984, 76.66 W
2025/02/16 21:29:46.994, 76.66 W
2025/02/16 21:29:47.004, 76.22 W
2025/02/16 21:29:47.014, 76.22 W
2025/02/16 21:29:47.024, 76.22 W
2025/02/16 21:29:47.034, 76.22 W
2025/02/16 21:29:47.044, 76.22 W
2025/02/16 21:29:47.054, 76.22 W
2025/02/16 21:29:47.064, 76.22 W
2025/02/16 21:29:47.074, 76.22 W
2025/02/16 21:29:47.084, 76.22 W
2025/02/16 21:29:47.094, 76.22 W
2025/02/16 21:29:47.104, 76.22 W
2025/02/16 21:29:47.114, 76.22 W
2025/02/16 21:29:47.125, 76.13 W
2025/02/16 21:29:47.135, 76.13 W
2025/02/16 21:29:47.145, 76.13 W
2025/02/16 21:29:47.155, 76.13 W
2025/02/16 21:29:47.165, 76.13 W
2025/02/16 21:29:47.175, 76.13 W
2025/02/16 21:29:47.185, 76.13 W
2025/02/16 21:29:47.195, 76.13 W
2025/02/16 21:29:47.205, 76.13 W
2025/02/16 21:29:47.215, 76.37 W
2025/02/16 21:29:47.225, 76.37 W
2025/02/16 21:29:47.235, 76.37 W
2025/02/16 21:29:47.245, 76.37 W
2025/02/16 21:29:47.256, 76.37 W
2025/02/16 21:29:47.266, 76.37 W
2025/02/16 21:29:47.276, 76.37 W
2025/02/16 21:29:47.286, 76.37 W
2025/02/16 21:29:47.296, 76.37 W
2025/02/16 21:29:47.306, 76.37 W
2025/02/16 21:29:47.316, 76.37 W
2025/02/16 21:29:47.326, 76.37 W
2025/02/16 21:29:47.336, 76.37 W
2025/02/16 21:29:47.346, 76.37 W
2025/02/16 21:29:47.356, 76.37 W
2025/02/16 21:29:47.366, 76.37 W
2025/02/16 21:29:47.376, 76.37 W
2025/02/16 21:29:47.386, 76.37 W
2025/02/16 21:29:47.397, 76.37 W
2025/02/16 21:29:47.407, 76.37 W
2025/02/16 21:29:47.417, 76.37 W
2025/02/16 21:29:47.427, 76.37 W
2025/02/16 21:29:47.437, 76.37 W
2025/02/16 21:29:47.447, 76.37 W
